timestamp_utc,imb_eur_per_mwh,bal_up_eur_per_mwh,bal_down_eur_per_mwh
2021-01-28 12:00:00+00:00,41.0,60.08,41.0
2021-01-28 13:00:00+00:00,38.5,59.6,38.5
2021-01-28 14:00:00+00:00,36.5,56.71,36.5
2021-01-28 15:00:00+00:00,36.5,56.76,36.5
2021-01-28 16:00:00+00:00,38.0,62.56,38.0
2021-01-28 17:00:00+00:00,38.0,65.36,38.0
2021-01-28 18:00:00+00:00,39.0,60.7,39.0
2021-01-28 19:00:00+00:00,40.0,55.67,40.0
2021-01-28 20:00:00+00:00,40.0,53.3,40.0
2021-01-28 21:00:00+00:00,40.5,51.02,40.5
2021-01-28 22:00:00+00:00,40.0,45.51,40.0
2021-01-28 23:00:00+00:00,40.0,42.71,40.0
2021-01-29 00:00:00+00:00,39.86,39.86,39.86
2021-01-29 01:00:00+00:00,38.42,38.42,38.42
2021-01-29 02:00:00+00:00,40.0,40.0,37.85
2021-01-29 03:00:00+00:00,41.0,41.0,37.61
2021-01-29 04:00:00+00:00,37.0,42.85,37.0
2021-01-29 05:00:00+00:00,37.0,45.0,37.0
2021-01-29 06:00:00+00:00,55.42,55.42,55.42
2021-01-29 07:00:00+00:00,40.0,58.56,40.0
2021-01-29 08:00:00+00:00,40.0,58.88,40.0
2021-01-29 09:00:00+00:00,41.13,56.67,41.13
2021-01-29 10:00:00+00:00,43.0,54.73,43.0
2021-01-29 11:00:00+00:00,38.5,53.42,38.5
2021-01-29 12:00:00+00:00,38.5,49.01,38.5
2021-01-29 13:00:00+00:00,-2.83,46.02,-2.83
2021-01-29 14:00:00+00:00,38.5,50.69,38.5
2021-01-29 15:00:00+00:00,41.0,54.98,41.0
2021-01-29 16:00:00+00:00,42.78,59.54,42.78
2021-01-29 17:00:00+00:00,60.79,60.79,60.79
2021-01-29 18:00:00+00:00,59.38,59.38,59.38
2021-01-29 19:00:00+00:00,54.34,54.34,54.34
2021-01-29 20:00:00+00:00,43.4,50.03,43.4
2021-01-29 21:00:00+00:00,45.9,45.9,45.9
2021-01-29 22:00:00+00:00,38.74,42.79,38.74
2021-01-29 23:00:00+00:00,39.0,42.02,39.0
2021-01-30 00:00:00+00:00,40.39,40.39,40.39
2021-01-30 01:00:00+00:00,39.05,39.05,39.05
2021-01-30 02:00:00+00:00,33.5,37.96,33.5
2021-01-30 03:00:00+00:00,33.5,34.86,33.5
2021-01-30 04:00:00+00:00,43.0,43.0,38.09
2021-01-30 05:00:00+00:00,45.0,45.0,41.08
2021-01-30 06:00:00+00:00,52.0,52.0,43.35
2021-01-30 07:00:00+00:00,52.0,52.0,48.74
2021-01-30 08:00:00+00:00,67.23,67.23,57.73
2021-01-30 09:00:00+00:00,57.81,57.81,57.81
2021-01-30 10:00:00+00:00,41.0,57.78,41.0
2021-01-30 11:00:00+00:00,41.0,55.13,41.0
2021-01-30 12:00:00+00:00,40.0,50.6,40.0
2021-01-30 13:00:00+00:00,37.0,47.99,37.0
2021-01-30 14:00:00+00:00,37.0,48.05,37.0
2021-01-30 15:00:00+00:00,37.0,56.58,37.0
2021-01-30 16:00:00+00:00,40.0,60.58,40.0
2021-01-30 17:00:00+00:00,43.73,61.65,43.73
2021-01-30 18:00:00+00:00,73.95,73.95,59.62
2021-01-30 19:00:00+00:00,68.44,68.44,52.78
2021-01-30 20:00:00+00:00,66.72,66.72,46.96
2021-01-30 21:00:00+00:00,56.0,56.0,46.98
2021-01-30 22:00:00+00:00,42.3,42.3,42.3
2021-01-30 23:00:00+00:00,36.0,42.08,36.0
2021-01-31 00:00:00+00:00,35.0,40.98,35.0
2021-01-31 01:00:00+00:00,36.0,40.51,36.0
2021-01-31 02:00:00+00:00,36.0,39.5,36.0
2021-01-31 03:00:00+00:00,36.0,38.61,36.0
2021-01-31 04:00:00+00:00,36.03,40.41,36.03
2021-01-31 05:00:00+00:00,36.03,40.37,36.03
2021-01-31 06:00:00+00:00,37.0,41.29,37.0
2021-01-31 07:00:00+00:00,40.5,44.85,40.5
2021-01-31 08:00:00+00:00,41.14,49.15,41.14
2021-01-31 09:00:00+00:00,44.44,50.73,44.44
2021-01-31 10:00:00+00:00,51.14,51.14,51.14
2021-01-31 11:00:00+00:00,39.0,50.37,39.0
2021-01-31 12:00:00+00:00,37.07,46.23,37.07
2021-01-31 13:00:00+00:00,37.07,45.9,37.07
2021-01-31 14:00:00+00:00,36.8,47.92,36.8
2021-01-31 15:00:00+00:00,38.0,52.92,38.0
2021-01-31 16:00:00+00:00,78.0,78.0,64.46
2021-01-31 17:00:00+00:00,72.0,72.0,63.88
2021-01-31 18:00:00+00:00,62.35,62.35,62.35
2021-01-31 19:00:00+00:00,57.99,57.99,57.99
2021-01-31 20:00:00+00:00,51.34,51.34,50.84
2021-01-31 21:00:00+00:00,41.0,49.28,41.0
2021-01-31 22:00:00+00:00,39.0,45.36,39.0
2021-01-31 23:00:00+00:00,36.8,41.18,36.8
2021-02-01 00:00:00+00:00,34.0,40.0,34.0
2021-02-01 01:00:00+00:00,34.0,40.0,34.0
2021-02-01 02:00:00+00:00,31.42,38.51,31.42
2021-02-01 03:00:00+00:00,31.42,37.4,31.42
2021-02-01 04:00:00+00:00,35.0,39.99,35.0
2021-02-01 05:00:00+00:00,53.94,53.94,53.94
2021-02-01 06:00:00+00:00,87.4,87.4,63.39
2021-02-01 07:00:00+00:00,64.81,64.81,64.81
2021-02-01 08:00:00+00:00,65.1,65.1,65.1
2021-02-01 09:00:00+00:00,43.0,64.66,43.0
2021-02-01 10:00:00+00:00,41.57,65.57,41.57
2021-02-01 11:00:00+00:00,46.2,64.46,46.2
2021-02-01 12:00:00+00:00,43.73,64.76,43.73
2021-02-01 13:00:00+00:00,43.0,64.0,43.0
2021-02-01 14:00:00+00:00,43.51,63.3,43.51
2021-02-01 15:00:00+00:00,41.65,64.26,41.65
2021-02-01 16:00:00+00:00,41.64,70.17,41.64
2021-02-01 17:00:00+00:00,44.47,81.58,44.47
2021-02-01 18:00:00+00:00,44.47,69.9,44.47
2021-02-01 19:00:00+00:00,44.47,62.29,44.47
2021-02-01 20:00:00+00:00,56.36,56.36,56.36
2021-02-01 21:00:00+00:00,54.75,55.25,54.75
2021-02-01 22:00:00+00:00,48.9,49.4,48.9
2021-02-01 23:00:00+00:00,45.63,46.13,45.63
2021-02-02 00:00:00+00:00,45.05,45.05,45.05
2021-02-02 01:00:00+00:00,50.0,50.0,43.59
2021-02-02 02:00:00+00:00,50.0,50.0,42.44
2021-02-02 03:00:00+00:00,48.0,48.0,43.98
2021-02-02 04:00:00+00:00,55.0,55.0,46.09
2021-02-02 05:00:00+00:00,67.0,67.0,58.17
2021-02-02 06:00:00+00:00,89.3,89.3,63.34
2021-02-02 07:00:00+00:00,48.34,78.13,48.34
2021-02-02 08:00:00+00:00,46.74,69.46,46.74
2021-02-02 09:00:00+00:00,46.51,66.28,46.51
2021-02-02 10:00:00+00:00,67.2,67.2,65.17
2021-02-02 11:00:00+00:00,72.0,72.0,61.47
2021-02-02 12:00:00+00:00,80.0,80.0,61.04
2021-02-02 13:00:00+00:00,67.0,67.0,59.47
2021-02-02 14:00:00+00:00,48.34,54.45,48.34
2021-02-02 15:00:00+00:00,47.97,47.97,47.97
2021-02-02 16:00:00+00:00,85.18,85.18,58.14
2021-02-02 17:00:00+00:00,67.23,67.23,58.18
2021-02-02 18:00:00+00:00,61.91,61.91,58.06
2021-02-02 19:00:00+00:00,52.0,52.0,49.96
2021-02-02 20:00:00+00:00,52.21,52.21,47.47
2021-02-02 21:00:00+00:00,54.5,54.5,46.54
2021-02-02 22:00:00+00:00,40.62,40.62,40.62
2021-02-02 23:00:00+00:00,35.58,35.58,35.58
2021-02-03 00:00:00+00:00,31.41,31.41,31.41
2021-02-03 01:00:00+00:00,41.0,41.0,30.78
2021-02-03 02:00:00+00:00,41.0,41.0,29.99
2021-02-03 03:00:00+00:00,43.0,43.0,31.76
2021-02-03 04:00:00+00:00,43.0,43.0,37.91
2021-02-03 05:00:00+00:00,45.54,45.54,41.2
2021-02-03 06:00:00+00:00,55.91,55.91,55.91
2021-02-03 07:00:00+00:00,56.08,56.08,56.08
2021-02-03 08:00:00+00:00,56.08,56.08,56.08
2021-02-03 09:00:00+00:00,54.03,54.03,54.03
2021-02-03 10:00:00+00:00,67.0,67.0,56.97
2021-02-03 11:00:00+00:00,54.31,54.31,54.31
2021-02-03 12:00:00+00:00,51.79,51.79,51.79
2021-02-03 13:00:00+00:00,60.0,60.0,45.92
2021-02-03 14:00:00+00:00,41.0,43.62,41.0
2021-02-03 15:00:00+00:00,41.0,42.01,41.0
2021-02-03 16:00:00+00:00,48.01,48.01,48.01
2021-02-03 17:00:00+00:00,53.25,53.25,53.25
2021-02-03 18:00:00+00:00,50.86,50.86,50.86
2021-02-03 19:00:00+00:00,44.0,44.0,43.71
2021-02-03 20:00:00+00:00,48.0,48.0,41.79
2021-02-03 21:00:00+00:00,44.0,44.0,40.15
2021-02-03 22:00:00+00:00,5.9,35.51,5.9
2021-02-03 23:00:00+00:00,33.87,33.87,33.87
2021-02-04 00:00:00+00:00,6.72,33.39,6.72
2021-02-04 01:00:00+00:00,32.47,32.89,32.47
2021-02-04 02:00:00+00:00,1.2,31.99,1.2
2021-02-04 03:00:00+00:00,0.13,35.2,0.13
2021-02-04 04:00:00+00:00,39.37,39.37,39.37
2021-02-04 05:00:00+00:00,76.32,76.32,48.32
2021-02-04 06:00:00+00:00,57.15,57.15,57.15
2021-02-04 07:00:00+00:00,59.19,59.19,59.19
2021-02-04 08:00:00+00:00,57.7,57.7,57.7
2021-02-04 09:00:00+00:00,60.5,60.5,54.94
2021-02-04 10:00:00+00:00,56.43,56.43,56.43
2021-02-04 11:00:00+00:00,56.09,56.09,56.09
2021-02-04 12:00:00+00:00,55.69,55.69,55.69
2021-02-04 13:00:00+00:00,43.0,56.56,43.0
2021-02-04 14:00:00+00:00,58.19,58.19,58.19
2021-02-04 15:00:00+00:00,59.42,59.42,59.42
2021-02-04 16:00:00+00:00,71.5,71.5,71.5
2021-02-04 17:00:00+00:00,71.5,71.5,71.5
2021-02-04 18:00:00+00:00,80.0,80.0,67.51
2021-02-04 19:00:00+00:00,59.39,59.39,59.39
2021-02-04 20:00:00+00:00,53.78,53.78,53.78
2021-02-04 21:00:00+00:00,52.7,52.7,52.7
2021-02-04 22:00:00+00:00,46.22,46.22,46.22
2021-02-04 23:00:00+00:00,45.57,45.57,45.57
2021-02-05 00:00:00+00:00,44.01,44.01,44.01
2021-02-05 01:00:00+00:00,35.0,42.24,35.0
2021-02-05 02:00:00+00:00,34.0,41.2,34.0
2021-02-05 03:00:00+00:00,34.0,40.52,34.0
2021-02-05 04:00:00+00:00,37.0,43.36,37.0
2021-02-05 05:00:00+00:00,50.43,50.43,50.43
2021-02-05 06:00:00+00:00,58.65,58.65,58.65
2021-02-05 07:00:00+00:00,41.0,62.02,41.0
2021-02-05 08:00:00+00:00,41.0,61.03,41.0
2021-02-05 09:00:00+00:00,46.03,59.54,46.03
2021-02-05 10:00:00+00:00,46.1,58.54,46.1
2021-02-05 11:00:00+00:00,39.0,57.9,39.0
2021-02-05 12:00:00+00:00,39.0,54.51,39.0
2021-02-05 13:00:00+00:00,39.0,50.0,39.0
2021-02-05 14:00:00+00:00,39.0,48.0,39.0
2021-02-05 15:00:00+00:00,39.0,49.69,39.0
2021-02-05 16:00:00+00:00,43.0,56.92,43.0
2021-02-05 17:00:00+00:00,43.0,58.63,43.0
2021-02-05 18:00:00+00:00,42.0,57.46,42.0
2021-02-05 19:00:00+00:00,40.0,51.1,40.0
2021-02-05 20:00:00+00:00,39.89,49.89,39.89
2021-02-05 21:00:00+00:00,40.0,48.49,40.0
2021-02-05 22:00:00+00:00,39.0,43.58,39.0
2021-02-05 23:00:00+00:00,40.68,40.68,40.68
2021-02-06 00:00:00+00:00,0.0,39.0,0.0
2021-02-06 01:00:00+00:00,-10.22,38.33,-10.22
2021-02-06 02:00:00+00:00,-10.49,35.08,-10.49
2021-02-06 03:00:00+00:00,-8.87,34.9,-8.87
2021-02-06 04:00:00+00:00,-4.0,35.07,-4.0
2021-02-06 05:00:00+00:00,35.2,35.2,35.2
2021-02-06 06:00:00+00:00,-0.54,36.93,-0.54
2021-02-06 07:00:00+00:00,35.84,41.89,35.84
2021-02-06 08:00:00+00:00,37.49,43.15,37.49
2021-02-06 09:00:00+00:00,41.0,43.5,41.0
2021-02-06 10:00:00+00:00,42.0,43.47,42.0
2021-02-06 11:00:00+00:00,-2.55,41.14,-2.55
2021-02-06 12:00:00+00:00,-9.41,35.46,-9.41
2021-02-06 13:00:00+00:00,-15.46,35.37,-15.46
2021-02-06 14:00:00+00:00,-6.59,33.13,-6.59
2021-02-06 15:00:00+00:00,-18.72,30.92,-18.72
2021-02-06 16:00:00+00:00,-16.81,39.44,-16.81
2021-02-06 17:00:00+00:00,43.95,43.95,43.95
2021-02-06 18:00:00+00:00,42.98,42.98,42.98
2021-02-06 19:00:00+00:00,35.31,35.31,35.31
2021-02-06 20:00:00+00:00,-3.36,30.29,-3.36
2021-02-06 21:00:00+00:00,26.03,26.03,26.03
2021-02-06 22:00:00+00:00,-13.45,11.94,-13.45
2021-02-06 23:00:00+00:00,-16.68,0.01,-16.68
2021-02-07 00:00:00+00:00,-0.02,-0.02,-0.02
2021-02-07 01:00:00+00:00,-0.02,-0.02,-0.02
2021-02-07 02:00:00+00:00,-0.04,-0.04,-0.04
2021-02-07 03:00:00+00:00,-2.01,-2.01,-2.01
2021-02-07 04:00:00+00:00,-0.09,-0.09,-0.09
2021-02-07 05:00:00+00:00,-1.17,-1.17,-1.17
2021-02-07 06:00:00+00:00,0.01,0.01,0.01
2021-02-07 07:00:00+00:00,0.02,0.02,0.02
2021-02-07 08:00:00+00:00,12.03,12.03,12.03
2021-02-07 09:00:00+00:00,28.56,28.56,28.56
2021-02-07 10:00:00+00:00,37.02,37.02,37.02
2021-02-07 11:00:00+00:00,37.32,37.32,37.32
2021-02-07 12:00:00+00:00,26.97,26.97,26.97
2021-02-07 13:00:00+00:00,16.53,16.53,16.53
2021-02-07 14:00:00+00:00,20.92,20.92,20.92
2021-02-07 15:00:00+00:00,28.17,28.17,28.17
2021-02-07 16:00:00+00:00,39.14,39.14,39.14
2021-02-07 17:00:00+00:00,41.06,43.44,41.06
2021-02-07 18:00:00+00:00,37.0,40.71,37.0
2021-02-07 19:00:00+00:00,-12.35,37.05,-12.35
2021-02-07 20:00:00+00:00,-13.45,36.55,-13.45
2021-02-07 21:00:00+00:00,33.0,39.89,33.0
2021-02-07 22:00:00+00:00,-13.31,32.05,-13.31
2021-02-07 23:00:00+00:00,7.69,7.69,7.69
2021-02-08 00:00:00+00:00,-10.09,4.59,-10.09
2021-02-08 01:00:00+00:00,-13.18,14.05,-13.18
2021-02-08 02:00:00+00:00,12.79,12.79,12.79
2021-02-08 03:00:00+00:00,-13.18,0.09,-13.18
2021-02-08 04:00:00+00:00,20.54,20.54,20.54
2021-02-08 05:00:00+00:00,43.97,43.97,43.97
2021-02-08 06:00:00+00:00,55.63,55.63,55.63
2021-02-08 07:00:00+00:00,58.14,58.14,58.14
2021-02-08 08:00:00+00:00,44.0,56.75,44.0
2021-02-08 09:00:00+00:00,44.0,55.88,44.0
2021-02-08 10:00:00+00:00,44.0,57.22,44.0
2021-02-08 11:00:00+00:00,58.21,58.21,55.58
2021-02-08 12:00:00+00:00,59.5,59.5,55.5
2021-02-08 13:00:00+00:00,48.0,48.0,48.0
2021-02-08 14:00:00+00:00,45.72,54.96,45.72
2021-02-08 15:00:00+00:00,45.72,55.06,45.72
2021-02-08 16:00:00+00:00,45.72,61.45,45.72
2021-02-08 17:00:00+00:00,49.0,64.32,49.0
2021-02-08 18:00:00+00:00,44.0,59.54,44.0
2021-02-08 19:00:00+00:00,43.07,55.56,43.07
2021-02-08 20:00:00+00:00,43.0,47.7,43.0
2021-02-08 21:00:00+00:00,39.0,45.76,39.0
2021-02-08 22:00:00+00:00,39.0,43.42,39.0
2021-02-08 23:00:00+00:00,40.5,46.68,40.5
2021-02-09 00:00:00+00:00,40.5,46.5,40.5
2021-02-09 01:00:00+00:00,42.0,46.47,42.0
2021-02-09 02:00:00+00:00,41.0,46.05,41.0
2021-02-09 03:00:00+00:00,41.0,46.4,41.0
2021-02-09 04:00:00+00:00,40.0,47.97,40.0
2021-02-09 05:00:00+00:00,41.0,58.16,41.0
2021-02-09 06:00:00+00:00,43.16,72.98,43.16
2021-02-09 07:00:00+00:00,43.18,80.64,43.18
2021-02-09 08:00:00+00:00,47.0,80.65,47.0
2021-02-09 09:00:00+00:00,49.0,79.98,49.0
2021-02-09 10:00:00+00:00,73.55,73.55,73.55
2021-02-09 11:00:00+00:00,65.26,65.26,65.26
2021-02-09 12:00:00+00:00,69.51,69.51,69.51
2021-02-09 13:00:00+00:00,70.15,70.15,70.15
2021-02-09 14:00:00+00:00,71.32,71.82,71.32
2021-02-09 15:00:00+00:00,71.02,71.02,71.02
2021-02-09 16:00:00+00:00,79.06,79.06,79.06
2021-02-09 17:00:00+00:00,120.0,120.0,80.0
2021-02-09 18:00:00+00:00,219.2,219.2,74.0
2021-02-09 19:00:00+00:00,110.0,110.0,64.95
2021-02-09 20:00:00+00:00,69.86,69.86,56.62
2021-02-09 21:00:00+00:00,60.0,60.0,55.67
2021-02-09 22:00:00+00:00,50.09,50.09,50.09
2021-02-09 23:00:00+00:00,59.0,59.0,51.5
2021-02-10 00:00:00+00:00,59.0,59.0,49.55
2021-02-10 01:00:00+00:00,58.41,58.41,48.35
2021-02-10 02:00:00+00:00,55.0,55.0,47.5
2021-02-10 03:00:00+00:00,54.0,54.0,47.68
2021-02-10 04:00:00+00:00,60.0,60.0,49.2
2021-02-10 05:00:00+00:00,63.19,63.19,60.0
2021-02-10 06:00:00+00:00,90.0,90.0,76.38
2021-02-10 07:00:00+00:00,222.0,222.0,92.33
2021-02-10 08:00:00+00:00,222.0,222.0,98.62
2021-02-10 09:00:00+00:00,222.0,222.0,93.68
2021-02-10 10:00:00+00:00,121.02,121.02,88.32
2021-02-10 11:00:00+00:00,89.0,89.0,79.99
2021-02-10 12:00:00+00:00,76.2,76.2,75.91
2021-02-10 13:00:00+00:00,74.96,74.96,74.96
2021-02-10 14:00:00+00:00,50.0,76.19,50.0
2021-02-10 15:00:00+00:00,49.98,80.18,49.98
2021-02-10 16:00:00+00:00,119.15,119.15,94.15
2021-02-10 17:00:00+00:00,115.0,115.0,109.86
2021-02-10 18:00:00+00:00,100.0,100.0,88.09
2021-02-10 19:00:00+00:00,44.0,73.26,44.0
2021-02-10 20:00:00+00:00,42.0,64.19,42.0
2021-02-10 21:00:00+00:00,42.0,58.65,42.0
2021-02-10 22:00:00+00:00,67.24,67.24,53.14
2021-02-10 23:00:00+00:00,59.5,59.5,47.0
2021-02-11 00:00:00+00:00,46.0,53.13,46.0
2021-02-11 01:00:00+00:00,45.52,51.66,45.52
2021-02-11 02:00:00+00:00,50.04,50.04,50.04
2021-02-11 03:00:00+00:00,50.02,50.02,50.02
2021-02-11 04:00:00+00:00,57.41,57.41,57.41
2021-02-11 05:00:00+00:00,52.64,70.9,52.64
2021-02-11 06:00:00+00:00,52.64,103.95,52.64
2021-02-11 07:00:00+00:00,52.64,136.71,52.64
2021-02-11 08:00:00+00:00,90.77,133.19,90.77
2021-02-11 09:00:00+00:00,98.14,98.14,98.14
2021-02-11 10:00:00+00:00,91.52,91.52,91.52
2021-02-11 11:00:00+00:00,80.8,80.8,80.52
2021-02-11 12:00:00+00:00,72.98,72.98,72.7
2021-02-11 13:00:00+00:00,48.0,70.4,48.0
2021-02-11 14:00:00+00:00,46.79,71.93,46.79
2021-02-11 15:00:00+00:00,46.79,77.87,46.79
2021-02-11 16:00:00+00:00,46.79,95.14,46.79
2021-02-11 17:00:00+00:00,49.0,133.53,49.0
2021-02-11 18:00:00+00:00,45.0,99.31,45.0
2021-02-11 19:00:00+00:00,45.0,74.33,45.0
2021-02-11 20:00:00+00:00,46.79,62.3,46.79
2021-02-11 21:00:00+00:00,48.4,59.1,48.4
2021-02-11 22:00:00+00:00,53.69,53.69,53.69
2021-02-11 23:00:00+00:00,68.0,68.0,51.05
2021-02-12 00:00:00+00:00,55.0,55.0,49.09
2021-02-12 01:00:00+00:00,55.0,55.0,49.22
2021-02-12 02:00:00+00:00,55.0,55.0,48.14
2021-02-12 03:00:00+00:00,52.8,52.8,47.77
2021-02-12 04:00:00+00:00,50.17,50.17,50.17
2021-02-12 05:00:00+00:00,48.2,62.9,48.2
2021-02-12 06:00:00+00:00,79.62,79.62,79.62
2021-02-12 07:00:00+00:00,82.0,82.0,82.0
2021-02-12 08:00:00+00:00,51.0,80.81,51.0
2021-02-12 09:00:00+00:00,48.0,76.08,48.0
2021-02-12 10:00:00+00:00,48.0,74.1,48.0
2021-02-12 11:00:00+00:00,48.0,69.33,48.0
2021-02-12 12:00:00+00:00,56.99,56.99,56.99
2021-02-12 13:00:00+00:00,48.4,57.4,48.4
2021-02-12 14:00:00+00:00,48.0,58.16,48.0
2021-02-12 15:00:00+00:00,50.0,65.73,50.0
2021-02-12 16:00:00+00:00,50.0,71.24,50.0
2021-02-12 17:00:00+00:00,50.0,79.95,50.0
2021-02-12 18:00:00+00:00,50.0,70.14,50.0
2021-02-12 19:00:00+00:00,50.0,61.26,50.0
2021-02-12 20:00:00+00:00,55.48,55.48,55.48
2021-02-12 21:00:00+00:00,54.01,54.01,54.01
2021-02-12 22:00:00+00:00,48.54,48.54,48.54
2021-02-12 23:00:00+00:00,44.0,48.07,44.0
2021-02-13 00:00:00+00:00,44.0,47.14,44.0
2021-02-13 01:00:00+00:00,43.5,47.02,43.5
2021-02-13 02:00:00+00:00,49.0,49.0,45.58
2021-02-13 03:00:00+00:00,49.0,49.0,44.68
2021-02-13 04:00:00+00:00,49.0,49.0,45.42
2021-02-13 05:00:00+00:00,48.0,48.0,45.72
2021-02-13 06:00:00+00:00,48.87,48.87,48.87
2021-02-13 07:00:00+00:00,60.02,60.02,60.02
2021-02-13 08:00:00+00:00,64.54,64.54,64.54
2021-02-13 09:00:00+00:00,62.67,62.67,62.67
2021-02-13 10:00:00+00:00,94.12,94.12,58.71
2021-02-13 11:00:00+00:00,63.36,63.36,50.06
2021-02-13 12:00:00+00:00,55.0,55.0,44.2
2021-02-13 13:00:00+00:00,42.4,47.07,42.4
2021-02-13 14:00:00+00:00,42.4,48.34,42.4
2021-02-13 15:00:00+00:00,45.32,54.79,45.32
2021-02-13 16:00:00+00:00,48.0,64.38,48.0
2021-02-13 17:00:00+00:00,48.0,72.96,48.0
2021-02-13 18:00:00+00:00,46.0,69.0,46.0
2021-02-13 19:00:00+00:00,46.0,58.49,46.0
2021-02-13 20:00:00+00:00,42.0,50.92,42.0
2021-02-13 21:00:00+00:00,42.0,49.24,42.0
2021-02-13 22:00:00+00:00,42.0,46.34,42.0
2021-02-13 23:00:00+00:00,38.4,45.72,38.4
2021-02-14 00:00:00+00:00,36.0,44.61,36.0
2021-02-14 01:00:00+00:00,36.0,43.6,36.0
2021-02-14 02:00:00+00:00,36.0,42.9,36.0
2021-02-14 03:00:00+00:00,36.0,42.37,36.0
2021-02-14 04:00:00+00:00,36.0,42.14,36.0
2021-02-14 05:00:00+00:00,36.0,42.53,36.0
2021-02-14 06:00:00+00:00,36.0,43.61,36.0
2021-02-14 07:00:00+00:00,40.34,45.97,40.34
2021-02-14 08:00:00+00:00,43.0,46.4,43.0
2021-02-14 09:00:00+00:00,46.13,46.13,46.13
2021-02-14 10:00:00+00:00,45.69,45.69,45.69
2021-02-14 11:00:00+00:00,44.28,44.28,44.28
2021-02-14 12:00:00+00:00,36.0,42.54,36.0
2021-02-14 13:00:00+00:00,36.0,41.5,36.0
2021-02-14 14:00:00+00:00,36.0,42.78,36.0
2021-02-14 15:00:00+00:00,36.0,45.0,36.0
2021-02-14 16:00:00+00:00,41.0,53.97,41.0
2021-02-14 17:00:00+00:00,47.0,62.2,47.0
2021-02-14 18:00:00+00:00,46.3,57.1,46.3
2021-02-14 19:00:00+00:00,48.34,48.34,48.34
2021-02-14 20:00:00+00:00,43.89,43.89,43.89
2021-02-14 21:00:00+00:00,42.0,45.27,42.0
2021-02-14 22:00:00+00:00,42.09,42.8,42.09
2021-02-14 23:00:00+00:00,38.46,38.46,38.46
2021-02-15 00:00:00+00:00,34.0,37.16,34.0
2021-02-15 01:00:00+00:00,33.61,37.07,33.61
2021-02-15 02:00:00+00:00,32.0,34.23,32.0
2021-02-15 03:00:00+00:00,31.29,31.29,31.29
2021-02-15 04:00:00+00:00,32.09,39.25,32.09
2021-02-15 05:00:00+00:00,34.03,46.66,34.03
2021-02-15 06:00:00+00:00,44.0,59.2,44.0
2021-02-15 07:00:00+00:00,44.0,62.48,44.0
2021-02-15 08:00:00+00:00,44.0,59.38,44.0
2021-02-15 09:00:00+00:00,41.68,56.37,41.68
2021-02-15 10:00:00+00:00,44.0,58.57,44.0
2021-02-15 11:00:00+00:00,49.32,56.1,49.32
2021-02-15 12:00:00+00:00,54.56,54.56,54.56
2021-02-15 13:00:00+00:00,55.0,55.0,50.28
2021-02-15 14:00:00+00:00,68.06,68.06,49.14
2021-02-15 15:00:00+00:00,90.0,90.0,51.02
2021-02-15 16:00:00+00:00,119.0,119.0,57.95
2021-02-15 17:00:00+00:00,150.0,150.0,68.05
2021-02-15 18:00:00+00:00,150.0,150.0,62.4
2021-02-15 19:00:00+00:00,73.0,73.0,55.66
